Product code;Product name;Quantity;Price;Language;Category;Taxes;Status;Downloadable
9568741137;Chick Peas - Canned;100000;89;fr;Category 9;TVA 20%;A;false
9452780272;Wine - Semi Dry Riesling Vineland;100000;161;fr;Category 0;TVA 20%;A;true
8036498974;Ham - Proscuitto;100000;46;fr;Category 4;TVA 20%;A;true
6416984669;Wine - Saint Emilion Calvet;100000;212;fr;Category 8;TVA 20%;A;false
8010354663;Lettuce - California Mix;100000;94;fr;Category 1;TVA 20%;A;false
3897381629;Cherries - Bing, Canned;100000;132;fr;Category 9;TVA 20%;A;true
2058618322;Jam - Apricot;100000;351;fr;Category 7;TVA 20%;A;false
1477761068;Jagermeister;100000;286;fr;Category 0;TVA 20%;A;false
2538874765;Wine - Trimbach Pinot Blanc;100000;213;fr;Category 1;TVA 20%;A;true
9439968793;Asparagus - Green, Fresh;100000;393;fr;Category 6;TVA 20%;A;true
6306284720;Coffee - Irish Cream;100000;243;fr;Category 7;TVA 20%;A;false
337200588;Chocolate - Unsweetened;100000;18;fr;Category 8;TVA 20%;A;true
1648943492;Pepper Squash;100000;357;fr;Category 9;TVA 20%;A;false
3278818769;Tortillas - Flour, 8;100000;7;fr;Category 6;TVA 20%;A;false
6532629598;Cheese - Bocconcini;100000;319;fr;Category 0;TVA 20%;A;true
3463755035;Extract - Lemon;100000;362;fr;Category 3;TVA 20%;A;true
1018328090;Chips - Potato Jalapeno;100000;241;fr;Category 1;TVA 20%;A;true
5874182807;Coffee - Frthy Coffee Crisp;100000;148;fr;Category 0;TVA 20%;A;true
8286043663;Lemonade - Natural, 591 Ml;100000;142;fr;Category 1;TVA 20%;A;false
7647406148;Napkin - Dinner, White;100000;200;fr;Category 1;TVA 20%;A;true
6998443182;Bagel - Everything;100000;335;fr;Category 1;TVA 20%;A;true
6691701651;Carbonated Water - Blackcherry;100000;130;fr;Category 8;TVA 20%;A;false
6777766284;Ham - Cooked Bayonne Tinned;100000;328;fr;Category 5;TVA 20%;A;false
8293000147;Plate Pie Foil;100000;65;fr;Category 9;TVA 20%;A;false
6300778750;Cheese - Stilton;100000;37;fr;Category 6;TVA 20%;A;false
5352656831;Wine - Guy Sage Touraine;100000;66;fr;Category 3;TVA 20%;A;false
7586318073;Water - Evian 355 Ml;100000;232;fr;Category 4;TVA 20%;A;
2601765153;Spring Roll Veg Mini;100000;298;fr;Category 7;TVA 20%;A;
3270417404;Veal - Shank, Pieces;100000;189;fr;Category 4;TVA 20%;A;true
3138639808;Soup - Campbells - Tomato;100000;368;fr;Category 1;TVA 20%;A;false
2848536288;Trueblue - Blueberry Cranberry;100000;117;fr;Category 3;TVA 20%;A;true
1862159972;Bread - Roll, Italian;100000;397;fr;Category 5;TVA 20%;A;true
6806219906;Butter Sweet;100000;200;fr;Category 5;TVA 20%;A;true
973361715;Shrimp - 21/25, Peel And Deviened;100000;33;fr;Category 2;TVA 20%;A;true
2355561243;Tandoori Curry Paste;100000;104;fr;Category 0;TVA 20%;A;false
7925210877;Coriander - Ground;100000;134;fr;Category 4;TVA 20%;A;true
8558844553;Ecolab Crystal Fusion;100000;214;fr;Category 0;TVA 20%;A;true
2692235146;Cinnamon - Stick;100000;27;fr;Category 2;TVA 20%;A;true
300097085;Pasta - Cannelloni, Sheets, Fresh;100000;305;fr;Category 3;TVA 20%;A;false
8809886527;Straws - Cocktale;100000;355;fr;Category 9;TVA 20%;A;true
5967629984;Tea - Mint;100000;294;fr;Category 7;TVA 20%;A;false
1846050087;Trueblue - Blueberry 12x473ml;100000;39;fr;Category 8;TVA 20%;A;false
3179966737;Crab - Blue, Frozen;100000;303;fr;Category 7;TVA 20%;A;true
786621889;Sauce - Soya, Dark;100000;309;fr;Category 8;TVA 20%;A;true
8762265625;Pumpkin - Seed;100000;232;fr;Category 3;TVA 20%;A;false
6155828129;Beer - Rickards Red;100000;71;fr;Category 7;TVA 20%;A;false
416762057;Beer - Molson Excel;100000;27;fr;Category 5;TVA 20%;A;true
4841503357;Beer - Original Organic Lager;100000;291;fr;Category 6;TVA 20%;A;true
2250415901;Rolled Oats;100000;270;fr;Category 7;TVA 20%;A;true
2856235485;Dc - Frozen Momji;100000;197;fr;Category 9;TVA 20%;A;true
3170483394;Sauce Tomato Pouch;100000;148;fr;Category 0;TVA 20%;A;false
3700100092;Cream - 10%;100000;326;fr;Category 5;TVA 20%;A;false
2799727915;Phyllo Dough;100000;176;fr;Category 0;TVA 20%;A;false
8934285190;Shrimp - Black Tiger 13/15;100000;358;fr;Category 0;TVA 20%;A;false
1243945443;Asparagus - White, Canned;100000;171;fr;Category 7;TVA 20%;A;true
3640725583;Nestea - Iced Tea;100000;307;fr;Category 0;TVA 20%;A;false
3444860185;Wine - Red, Black Opal Shiraz;100000;331;fr;Category 5;TVA 20%;A;true
2867729847;Water - San Pellegrino;100000;43;fr;Category 6;TVA 20%;A;false
2334806355;Plastic Arrow Stir Stick;100000;275;fr;Category 9;TVA 20%;A;false
4904101432;Sprite, Diet - 355ml;100000;88;fr;Category 9;TVA 20%;A;true
1267358272;Brandy - Bar;100000;82;fr;Category 9;TVA 20%;A;false
5024881215;Coffee - Ristretto Coffee Capsule;100000;160;fr;Category 5;TVA 20%;A;true
88340021;Cookie - Oreo 100x2;100000;141;fr;Category 0;TVA 20%;A;true
7325552057;Beef - Baby, Liver;100000;337;fr;Category 3;TVA 20%;A;false
9839060333;Beef - Top Butt;100000;76;fr;Category 2;TVA 20%;A;false
3040248306;Rice - Jasmine Sented;100000;1;fr;Category 1;TVA 20%;A;false
4947539059;Rye Special Old;100000;126;fr;Category 1;TVA 20%;A;false
5709347330;Pastry - Baked Cinnamon Stick;100000;330;fr;Category 0;TVA 20%;A;false
2300579989;Sobe - Orange Carrot;100000;392;fr;Category 5;TVA 20%;A;true
9559669079;Tequila Rose Cream Liquor;100000;36;fr;Category 5;TVA 20%;A;true
1319702617;Veal - Nuckle;100000;382;fr;Category 3;TVA 20%;A;true
4930248485;Cheese - Blue;100000;318;fr;Category 5;TVA 20%;A;false
174958297;Cleaner - Pine Sol;100000;299;fr;Category 6;TVA 20%;A;false
1069260278;Juice - Happy Planet;100000;332;fr;Category 2;TVA 20%;A;true
7694643581;Rice - Brown;100000;145;fr;Category 7;TVA 20%;A;false
3308267277;Appetiser - Bought;100000;260;fr;Category 7;TVA 20%;A;false
4555334446;Sobe - Lizard Fuel;100000;196;fr;Category 7;TVA 20%;A;true
9065656305;Wine - Carmenere Casillero Del;100000;106;fr;Category 1;TVA 20%;A;false
8176648411;Fib N9 - Prague Powder;100000;135;fr;Category 9;TVA 20%;A;true
3985975672;Beer - Upper Canada Lager;100000;393;fr;Category 7;TVA 20%;A;true
7019440987;Soup - Campbells Chili Veg;100000;224;fr;Category 4;TVA 20%;A;true
5452955298;Split Peas - Yellow, Dry;100000;96;fr;Category 5;TVA 20%;A;true
1818350115;Eel - Smoked;100000;255;fr;Category 1;TVA 20%;A;false
4198388428;Wine - Cave Springs Dry Riesling;100000;57;fr;Category 1;TVA 20%;A;true
814183388;Appetizer - Mini Egg Roll, Shrimp;100000;77;fr;Category 4;TVA 20%;A;false
5884029136;Pork - Butt, Boneless;100000;7;fr;Category 9;TVA 20%;A;false
9460297156;Soup - Knorr, Chicken Gumbo;100000;385;fr;Category 3;TVA 20%;A;true
4831819210;Zucchini - Green;100000;166;fr;Category 9;TVA 20%;A;false
342928874;Ham - Procutinni;100000;362;fr;Category 2;TVA 20%;A;true
1586296035;Crab - Dungeness, Whole, live;100000;400;fr;Category 4;TVA 20%;A;false
479306757;Muffin Batt - Ban Dream Zero;100000;229;fr;Category 8;TVA 20%;A;true
9359362626;Longos - Chicken Curried;100000;117;fr;Category 6;TVA 20%;A;true
2661228062;Oranges;100000;178;fr;Category 7;TVA 20%;A;false
7635599935;Flour - Rye;100000;109;fr;Category 0;TVA 20%;A;false
8690125411;Creme De Cacao White;100000;1;fr;Category 0;TVA 20%;A;false
5265621899;Cilantro / Coriander - Fresh;100000;83;fr;Category 4;TVA 20%;A;true
2271762440;Longos - Lasagna Beef;100000;75;fr;Category 6;TVA 20%;A;false
3804951495;Herb Du Provence - Primerba;100000;286;fr;Category 9;TVA 20%;A;true
4659376139;Tendrils - Baby Pea, Organic;100000;280;fr;Category 0;TVA 20%;A;true
8073747957;Orange Roughy 4/6 Oz;100000;128;fr;Category 3;TVA 20%;A;true
755662010;Pasta - Cheese / Spinach Bauletti;100000;200;fr;Category 9;TVA 20%;A;true
3387785456;Buffalo - Tenderloin;100000;325;fr;Category 0;TVA 20%;A;true
4947833736;Quinoa;100000;272;fr;Category 3;TVA 20%;A;false
68651531;Beer - Sleemans Cream Ale;100000;127;fr;Category 0;TVA 20%;A;true
1092515602;Lime Cordial - Roses;100000;92;fr;Category 7;TVA 20%;A;false
629103849;Salt And Pepper Mix - White;100000;341;fr;Category 0;TVA 20%;A;true
4621112839;Puree - Blackcurrant;100000;371;fr;Category 9;TVA 20%;A;true
4448280672;Yams;100000;239;fr;Category 7;TVA 20%;A;false
7906866062;Cherries - Fresh;100000;240;fr;Category 9;TVA 20%;A;true
7292510893;Bread Foccacia Whole;100000;300;fr;Category 8;TVA 20%;A;false
6879766995;Chocolate - Milk;100000;7;fr;Category 5;TVA 20%;A;true
4106050358;Coffee Cup 16oz Foam;100000;56;fr;Category 6;TVA 20%;A;false
849709856;Pork - Butt, Boneless;100000;247;fr;Category 0;TVA 20%;A;false
8520745107;Tomatoes - Heirloom;100000;249;fr;Category 6;TVA 20%;A;false
1022305143;Pea - Snow;100000;88;fr;Category 4;TVA 20%;A;false
6531353764;Truffle Cups - White Paper;100000;129;fr;Category 6;TVA 20%;A;false
9472250322;Bread - 10 Grain Parisian;100000;166;fr;Category 8;TVA 20%;A;false
2124596135;Wine - White, Ej Gallo;100000;222;fr;Category 7;TVA 20%;A;true
1266319957;Pepper - Gypsy Pepper;100000;388;fr;Category 3;TVA 20%;A;true
7522083028;Soup - Campbells Pasta Fagioli;100000;216;fr;Category 4;TVA 20%;A;true
8477390894;Mushroom - Morel Frozen;100000;374;fr;Category 2;TVA 20%;A;false
402046902;Soup Campbells - Tomato Bisque;100000;256;fr;Category 2;TVA 20%;A;false
8280292241;Transfer Sheets;100000;348;fr;Category 1;TVA 20%;A;false
6217674659;Cookies - Englishbay Chochip;100000;291;fr;Category 5;TVA 20%;A;true
4922969191;Pate Pans Yellow;100000;8;fr;Category 3;TVA 20%;A;false
3819587638;Broom And Brush Rack Black;100000;16;fr;Category 3;TVA 20%;A;false
6141062800;Apricots - Halves;100000;103;fr;Category 4;TVA 20%;A;false
2771006523;Dooleys Toffee;100000;192;fr;Category 5;TVA 20%;A;true
5239262555;Wine - Sawmill Creek Autumn;100000;228;fr;Category 4;TVA 20%;A;false
5858941626;Island Oasis - Raspberry;100000;206;fr;Category 7;TVA 20%;A;true
5301941556;Eel Fresh;100000;66;fr;Category 9;TVA 20%;A;false
3587295061;Beef - Cooked, Corned;100000;357;fr;Category 0;TVA 20%;A;false
7766346624;Pastry - Baked Cinnamon Stick;100000;47;fr;Category 5;TVA 20%;A;true
327468959;Dikon;100000;38;fr;Category 3;TVA 20%;A;true
5616457785;Skewers - Bamboo;100000;294;fr;Category 9;TVA 20%;A;true
3407009980;Crab - Imitation Flakes;100000;261;fr;Category 8;TVA 20%;A;true
4701861679;Squash - Sunburst;100000;352;fr;Category 9;TVA 20%;A;true
4898398093;Juice - Pineapple, 48 Oz;100000;243;fr;Category 3;TVA 20%;A;false
7139375259;Truffle Cups - Brown;100000;245;fr;Category 7;TVA 20%;A;false
5087645107;Bar Energy Chocchip;100000;218;fr;Category 3;TVA 20%;A;false
5143598804;Stock - Beef, Brown;100000;27;fr;Category 2;TVA 20%;A;false
3242257470;Swiss Chard - Red;100000;219;fr;Category 5;TVA 20%;A;true
4745905938;Soup - Knorr, Chicken Noodle;100000;290;fr;Category 9;TVA 20%;A;true
862331282;Truffle Paste;100000;3;fr;Category 2;TVA 20%;A;true
2398740313;Crab - Dungeness, Whole, live;100000;132;fr;Category 3;TVA 20%;A;false
5175463390;Cake - Box Window 10x10x2.5;100000;335;fr;Category 8;TVA 20%;A;false
9601626888;Gherkin;100000;34;fr;Category 9;TVA 20%;A;
1723561476;Pastry - Butterscotch Baked;100000;308;fr;Category 3;TVA 20%;A;false
2357824284;Bread - Crumbs, Bulk;100000;209;fr;Category 0;TVA 20%;A;false
8258577098;Poppy Seed;100000;314;fr;Category 0;TVA 20%;A;false
8631112349;Eel - Smoked;100000;226;fr;Category 7;TVA 20%;A;true
7389303698;Beer - Pilsner Urquell;100000;172;fr;Category 1;TVA 20%;A;true
8920690070;Cranberries - Fresh;100000;156;fr;Category 6;TVA 20%;A;false
9955405706;Flounder - Fresh;100000;202;fr;Category 9;TVA 20%;A;true
4908687400;Cod - Salted, Boneless;100000;395;fr;Category 5;TVA 20%;A;
1896854217;Soupfoamcont12oz 112con;100000;353;fr;Category 1;TVA 20%;A;false
4641166810;Wine - Sherry Dry Sack, William;100000;69;fr;Category 9;TVA 20%;A;true
8219723428;Lamb Tenderloin Nz Fr;100000;338;fr;Category 7;TVA 20%;A;true
8198248795;Lamb - Whole Head Off;100000;381;fr;Category 0;TVA 20%;A;false
7820585935;Pasta - Spaghetti, Dry;100000;267;fr;Category 4;TVA 20%;A;true
200033490;Iced Tea - Lemon, 340ml;100000;371;fr;Category 1;TVA 20%;A;false
4727708266;Shrimp - 150 - 250;100000;338;fr;Category 8;TVA 20%;A;false
4078510719;Eel - Smoked;100000;218;fr;Category 2;TVA 20%;A;false
3465406129;Mikes Hard Lemonade;100000;253;fr;Category 9;TVA 20%;A;true
599626732;Cabbage - Savoy;100000;286;fr;Category 4;TVA 20%;A;false
8545632040;Pheasants - Whole;100000;23;fr;Category 3;TVA 20%;A;false
1881356575;Hot Choc Vending;100000;102;fr;Category 7;TVA 20%;A;true
7918260084;Mini - Vol Au Vents;100000;302;fr;Category 2;TVA 20%;A;false
2218992299;Cookie Dough - Double;100000;34;fr;Category 4;TVA 20%;A;true
5009939888;Chocolate - Unsweetened;100000;40;fr;Category 9;TVA 20%;A;true
4085734021;Beer - Heinekin;100000;39;fr;Category 6;TVA 20%;A;true
7347258440;Sprouts Dikon;100000;257;fr;Category 8;TVA 20%;A;true
5803256428;Mustard - Individual Pkg;100000;334;fr;Category 2;TVA 20%;A;true
1526171260;Soup - Knorr, Chicken Noodle;100000;201;fr;Category 1;TVA 20%;A;false
2616088292;Spice - Greek 1 Step;100000;93;fr;Category 5;TVA 20%;A;true
1073466169;Lamb - Whole, Frozen;100000;3;fr;Category 4;TVA 20%;A;false
6019482135;Container - Clear 32 Oz;100000;12;fr;Category 6;TVA 20%;A;false
3820342265;V8 Splash Strawberry Banana;100000;186;fr;Category 4;TVA 20%;A;false
6284875774;Radish - Black, Winter, Organic;100000;99;fr;Category 1;TVA 20%;A;false
9501141361;Pails With Lids;100000;290;fr;Category 7;TVA 20%;A;false
5495858880;Pastry - Apple Muffins - Mini;100000;208;fr;Category 2;TVA 20%;A;false
9148227677;Sausage - Andouille;100000;151;fr;Category 3;TVA 20%;A;false
8098978309;Juice - Apple, 1.36l;100000;345;fr;Category 9;TVA 20%;A;false
6434073902;Doilies - 10, Paper;100000;19;fr;Category 4;TVA 20%;A;false
7697256707;Wine - Cotes Du Rhone;100000;114;fr;Category 6;TVA 20%;A;true
2216109065;Bay Leaf Fresh;100000;213;fr;Category 1;TVA 20%;A;false
8615360274;Juice - Apple, 500 Ml;100000;267;fr;Category 2;TVA 20%;A;true
3234839565;Tart - Pecan Butter Squares;100000;133;fr;Category 8;TVA 20%;A;false
8208846877;Monkfish Fresh - Skin Off;100000;266;fr;Category 3;TVA 20%;A;false
1243820021;Wine - White, Ej Gallo;100000;309;fr;Category 3;TVA 20%;A;false
2933109562;Quail - Whole, Boneless;100000;298;fr;Category 6;TVA 20%;A;true
1338728868;Guinea Fowl;100000;316;fr;Category 0;TVA 20%;A;false
8499908601;Urban Zen Drinks;100000;99;fr;Category 9;TVA 20%;A;false
2695877362;Strawberries;100000;359;fr;Category 2;TVA 20%;A;false
7315953030;Melon - Watermelon Yellow;100000;385;fr;Category 1;TVA 20%;A;false
5388202223;Bread Bowl Plain;100000;15;fr;Category 8;TVA 20%;A;true
5415531620;Sage - Fresh;100000;88;fr;Category 2;TVA 20%;A;true
5653856695;Tumeric;100000;163;fr;Category 6;TVA 20%;A;false
4771712951;Bread - Raisin;100000;344;fr;Category 0;TVA 20%;A;true
6428732418;Longos - Assorted Sandwich;100000;299;fr;Category 5;TVA 20%;A;true
1636002295;Wine - Marlbourough Sauv Blanc;100000;22;fr;Category 9;TVA 20%;A;true
9202519121;Tea - Black Currant;100000;304;fr;Category 9;TVA 20%;A;true
271955737;Pork - Kidney;100000;252;fr;Category 6;TVA 20%;A;false
595666116;Island Oasis - Banana Daiquiri;100000;30;fr;Category 1;TVA 20%;A;true
772162672;Wine - Cava Aria Estate Brut;100000;146;fr;Category 7;TVA 20%;A;true
6217606895;Bread Crumbs - Japanese Style;100000;359;fr;Category 1;TVA 20%;A;true
4638984661;Rum - Mount Gay Eclipes;100000;200;fr;Category 2;TVA 20%;A;true
3875394800;Appetizer - Mini Egg Roll, Shrimp;100000;373;fr;Category 5;TVA 20%;A;false
7461340916;Longos - Lasagna Veg;100000;131;fr;Category 5;TVA 20%;A;true
6888732107;Arizona - Green Tea;100000;58;fr;Category 3;TVA 20%;A;true
5558094291;Pork Ham Prager;100000;118;fr;Category 6;TVA 20%;A;false
2705720939;Rabbit - Legs;100000;161;fr;Category 1;TVA 20%;A;true
4246674097;Crab - Dungeness, Whole;100000;203;fr;Category 8;TVA 20%;A;true
8272578795;Lettuce - Romaine;100000;121;fr;Category 5;TVA 20%;A;true
2167542891;Pastry - Mini French Pastries;100000;146;fr;Category 9;TVA 20%;A;true
2071564977;Cheese - Cheddar, Mild;100000;394;fr;Category 7;TVA 20%;A;false
475275583;Squid - U 5;100000;333;fr;Category 9;TVA 20%;A;
1316698175;Garbage Bags - Clear;100000;316;fr;Category 2;TVA 20%;A;false
9514548553;Longos - Grilled Veg Sandwiches;100000;269;fr;Category 5;TVA 20%;A;false
2211335742;Tortillas - Flour, 10;100000;327;fr;Category 2;TVA 20%;A;true
4792998251;Gatorade - Fruit Punch;100000;274;fr;Category 0;TVA 20%;A;true
2560442746;Bread - Roll, Whole Wheat;100000;259;fr;Category 1;TVA 20%;A;false
8254471094;Pimento - Canned;100000;187;fr;Category 2;TVA 20%;A;true
1760762912;Bar Bran Honey Nut;100000;174;fr;Category 0;TVA 20%;A;true
8198448538;Lettuce - Iceberg;100000;14;fr;Category 0;TVA 20%;A;true
8143282120;Bread - French Baquette;100000;354;fr;Category 5;TVA 20%;A;false
1864497827;Wine - Tio Pepe Sherry Fino;100000;334;fr;Category 9;TVA 20%;A;true
6751560911;Fish - Base, Bouillion;100000;229;fr;Category 4;TVA 20%;A;
2589029862;Cornstarch;100000;221;fr;Category 9;TVA 20%;A;true
1155082901;Wine - Jafflin Bourgongone;100000;222;fr;Category 7;TVA 20%;A;false
8282049725;Wine - Chablis J Moreau Et Fils;100000;364;fr;Category 6;TVA 20%;A;false
8793619617;Wine - Red Oakridge Merlot;100000;183;fr;Category 9;TVA 20%;A;false
1135460295;Olives - Green, Pitted;100000;368;fr;Category 0;TVA 20%;A;false
5294670317;Sugar - Crumb;100000;334;fr;Category 6;TVA 20%;A;false
274574955;Veal - Striploin;100000;268;fr;Category 8;TVA 20%;A;false
7906885007;Flour - Rye;100000;12;fr;Category 7;TVA 20%;A;false
7286871370;Five Alive Citrus;100000;184;fr;Category 8;TVA 20%;A;true
4230380391;Sambuca - Opal Nera;100000;110;fr;Category 4;TVA 20%;A;false
4022482360;Asparagus - Mexican;100000;328;fr;Category 4;TVA 20%;A;true
7545874896;Macaroons - Two Bite Choc;100000;288;fr;Category 8;TVA 20%;A;true
8237183255;Evaporated Milk - Skim;100000;29;fr;Category 8;TVA 20%;A;false
1847949446;Wine - Bourgogne 2002, La;100000;313;fr;Category 1;TVA 20%;A;false
160179095;Bread Foccacia Whole;100000;125;fr;Category 0;TVA 20%;A;true
7916919743;Arctic Char - Fillets;100000;315;fr;Category 3;TVA 20%;A;false
7577597894;Sun - Dried Tomatoes;100000;104;fr;Category 6;TVA 20%;A;true
9201918048;Sauce - Rosee;100000;198;fr;Category 9;TVA 20%;A;true
7852316254;Chocolate Bar - Oh Henry;100000;150;fr;Category 3;TVA 20%;A;false
1237723788;Cheese - Swiss;100000;6;fr;Category 1;TVA 20%;A;false
2478694681;Bar Nature Valley;100000;227;fr;Category 7;TVA 20%;A;false
9849291658;Juice - Ocean Spray Kiwi;100000;239;fr;Category 0;TVA 20%;A;true
5429727368;Wine - Red, Gallo, Merlot;100000;380;fr;Category 9;TVA 20%;A;true
4769811021;Eggs - Extra Large;100000;299;fr;Category 3;TVA 20%;A;false
8351621001;Coke - Diet, 355 Ml;100000;354;fr;Category 0;TVA 20%;A;false
2735463841;Miso Paste White;100000;81;fr;Category 9;TVA 20%;A;true
5342463769;Beef - Striploin;100000;332;fr;Category 4;TVA 20%;A;false
8660675583;Cheese - Woolwich Goat, Log;100000;121;fr;Category 3;TVA 20%;A;
4607686145;Laundry - Bag Cloth;100000;279;fr;Category 6;TVA 20%;A;false
2265587616;Beef - Tenderlion, Center Cut;100000;297;fr;Category 7;TVA 20%;A;false
1075526710;Oil - Sesame;100000;111;fr;Category 0;TVA 20%;A;true
596134758;Liqueur Banana, Ramazzotti;100000;394;fr;Category 6;TVA 20%;A;true
9050274229;Beans - Fine;100000;94;fr;Category 0;TVA 20%;A;true
2897675877;Avocado;100000;270;fr;Category 0;TVA 20%;A;true
4034446064;Beer - Creemore;100000;75;fr;Category 4;TVA 20%;A;false
5137674917;Bread Foccacia Whole;100000;132;fr;Category 3;TVA 20%;A;false
1175798997;Instant Coffee;100000;326;fr;Category 3;TVA 20%;A;
7625442563;Pasta - Rotini, Colour, Dry;100000;189;fr;Category 3;TVA 20%;A;true
8689896379;Sauce - Soya, Dark;100000;368;fr;Category 6;TVA 20%;A;true
4627275334;Sour Puss Raspberry;100000;312;fr;Category 2;TVA 20%;A;true
2470827526;Sardines;100000;108;fr;Category 9;TVA 20%;A;true
6950734755;Beef - Ox Tongue, Pickled;100000;321;fr;Category 7;TVA 20%;A;false
6777046987;Cherries - Bing, Canned;100000;80;fr;Category 7;TVA 20%;A;true
5796102512;Wine - Ice Wine;100000;80;fr;Category 1;TVA 20%;A;true
306579262;Tart Shells - Savory, 4;100000;168;fr;Category 4;TVA 20%;A;true
754930968;Sardines;100000;57;fr;Category 1;TVA 20%;A;true
1513236108;Beef - Flank Steak;100000;247;fr;Category 5;TVA 20%;A;false
6337929455;Dc - Sakura Fu;100000;289;fr;Category 0;TVA 20%;A;false
9218244389;Island Oasis - Cappucino Mix;100000;156;fr;Category 5;TVA 20%;A;false
6101404233;Sausage - Andouille;100000;319;fr;Category 5;TVA 20%;A;false
7909617277;Wine - Casillero Deldiablo;100000;201;fr;Category 2;TVA 20%;A;true
4216641610;Beef - Roasted, Cooked;100000;217;fr;Category 9;TVA 20%;A;false
8117703222;Lamb Shoulder Boneless Nz;100000;343;fr;Category 5;TVA 20%;A;true
1826069343;Sprite, Diet - 355ml;100000;344;fr;Category 0;TVA 20%;A;true
9009764014;Rice Wine - Aji Mirin;100000;158;fr;Category 0;TVA 20%;A;false
9602575889;Tortillas - Flour, 10;100000;121;fr;Category 5;TVA 20%;A;true
4725384028;Squid - U 5;100000;13;fr;Category 3;TVA 20%;A;false
1429931962;Wine - Semi Dry Riesling Vineland;100000;8;fr;Category 4;TVA 20%;A;false
9866478298;Pork - Bones;100000;376;fr;Category 4;TVA 20%;A;true
8293327980;Sobe - Green Tea;100000;305;fr;Category 8;TVA 20%;A;false
2034264843;Parsley Italian - Fresh;100000;1;fr;Category 3;TVA 20%;A;false
4576334323;Bay Leaf;100000;170;fr;Category 7;TVA 20%;A;true
5372376999;Pepper - Jalapeno;100000;194;fr;Category 1;TVA 20%;A;false
9457710309;Water - Aquafina Vitamin;100000;327;fr;Category 2;TVA 20%;A;false
5371692917;Compound - Raspberry;100000;266;fr;Category 6;TVA 20%;A;false
5875257731;Grouper - Fresh;100000;394;fr;Category 1;TVA 20%;A;true
3849349622;Pepper - Chillies, Crushed;100000;73;fr;Category 1;TVA 20%;A;false
652698249;Dried Cherries;100000;211;fr;Category 0;TVA 20%;A;false
8628231795;Cheese - Camembert;100000;33;fr;Category 0;TVA 20%;A;true
323135269;Coffee - Decafenated;100000;380;fr;Category 1;TVA 20%;A;false
2640121881;Wine - Peller Estates Late;100000;148;fr;Category 5;TVA 20%;A;true
7812925302;Coconut - Shredded, Unsweet;100000;338;fr;Category 5;TVA 20%;A;true
1104907359;Nut - Macadamia;100000;253;fr;Category 7;TVA 20%;A;true
9688668268;Pop Shoppe Cream Soda;100000;248;fr;Category 0;TVA 20%;A;false
7406205006;Wine - Barolo Fontanafredda;100000;353;fr;Category 7;TVA 20%;A;true
4426840679;Butter - Salted, Micro;100000;250;fr;Category 3;TVA 20%;A;false
5676312876;Beer - Sleeman Fine Porter;100000;214;fr;Category 1;TVA 20%;A;false
9128075541;Cup - 4oz Translucent;100000;85;fr;Category 0;TVA 20%;A;false
601236219;Oil - Truffle, Black;100000;309;fr;Category 6;TVA 20%;A;false
5705503884;Vinegar - White;100000;342;fr;Category 0;TVA 20%;A;true
356453984;Stock - Veal, White;100000;1;fr;Category 5;TVA 20%;A;true
7595795752;Sobe - Cranberry Grapefruit;100000;266;fr;Category 4;TVA 20%;A;true
9601154217;Cookie - Oreo 100x2;100000;4;fr;Category 7;TVA 20%;A;true
2015522601;Bread - Multigrain, Loaf;100000;363;fr;Category 3;TVA 20%;A;false
6009685612;Muffin Batt - Blueberry Passion;100000;130;fr;Category 0;TVA 20%;A;true
601950554;Russian Prince;100000;30;fr;Category 0;TVA 20%;A;true
5203588818;Quail - Whole, Bone - In;100000;312;fr;Category 5;TVA 20%;A;true
7359591153;Soup - Campbells - Tomato;100000;237;fr;Category 6;TVA 20%;A;false
6266710869;Soup - Campbells Beef Strogonoff;100000;306;fr;Category 8;TVA 20%;A;true
9005586383;Cake - Box Window 10x10x2.5;100000;292;fr;Category 8;TVA 20%;A;false
5988441302;Yogurt - French Vanilla;100000;365;fr;Category 1;TVA 20%;A;false
7254536999;Herb Du Provence - Primerba;100000;135;fr;Category 3;TVA 20%;A;false
8901524144;Beer - Sleemans Honey Brown;100000;279;fr;Category 7;TVA 20%;A;true
4669847848;Oven Mitts - 15 Inch;100000;11;fr;Category 2;TVA 20%;A;true
817337890;Table Cloth 53x53 White;100000;123;fr;Category 2;TVA 20%;A;false
7789682853;Ecolab Digiclean Mild Fm;100000;130;fr;Category 5;TVA 20%;A;true
2252186629;Pasta - Penne, Rigate, Dry;100000;92;fr;Category 9;TVA 20%;A;true
3248910631;Tea - Vanilla Chai;100000;260;fr;Category 2;TVA 20%;A;true
8691279835;Wine - Chardonnay South;100000;60;fr;Category 4;TVA 20%;A;false
2265088544;Nut - Hazelnut, Whole;100000;113;fr;Category 0;TVA 20%;A;false
4832076557;Rum - Spiced, Captain Morgan;100000;258;fr;Category 3;TVA 20%;A;true
5755858538;Pop Shoppe Cream Soda;100000;369;fr;Category 4;TVA 20%;A;true
4565980336;Pastry - Cherry Danish - Mini;100000;125;fr;Category 3;TVA 20%;A;false
7612199177;Sugar - Splenda Sweetener;100000;283;fr;Category 4;TVA 20%;A;false
4419989393;Beef - Flank Steak;100000;210;fr;Category 0;TVA 20%;A;false
5514300341;Sprouts - Brussel;100000;254;fr;Category 0;TVA 20%;A;false
