Product code;Product name;Quantity;Price;Language;Category;Taxes;Status;Image URL;Company id
0155891246;Nougat - Paste / Cream;100000;319;fr;Category 3;TVA 20%;A;http://dummyimage.com/756x466.bmp/dddddd/000000;6
5242965463;Extract - Rum;100000;396;fr;Category 0;TVA 20%;A;http://dummyimage.com/444x778.bmp/cc0000/ffffff;4
0483563104;Lobster - Canned Premium;100000;211;fr;Category 0;TVA 20%;A;http://dummyimage.com/628x737.jpg/cc0000/ffffff;5
7512755284;Oil - Safflower;100000;273;fr;Category 1;TVA 20%;A;http://dummyimage.com/403x417.bmp/5fa2dd/ffffff;7
6703397711;Wine - Red, Pelee Island Merlot;100000;4;fr;Category 7;TVA 20%;A;http://dummyimage.com/521x405.png/ff4444/ffffff;5
3284666018;Pasta - Penne, Lisce, Dry;100000;399;fr;Category 7;TVA 20%;A;http://dummyimage.com/780x768.png/ff4444/ffffff;12
7452364296;Doilies - 7, Paper;100000;343;fr;Category 2;TVA 20%;A;http://dummyimage.com/784x519.bmp/5fa2dd/ffffff;1
7092922550;Pork - Sausage, Medium;100000;165;fr;Category 5;TVA 20%;A;http://dummyimage.com/727x574.png/ff4444/ffffff;10
3445482055;Mackerel Whole Fresh;100000;186;fr;Category 3;TVA 20%;A;http://dummyimage.com/706x552.png/dddddd/000000;14
5213157262;Crab Meat Claw Pasteurise;100000;131;fr;Category 6;TVA 20%;A;http://dummyimage.com/490x728.bmp/5fa2dd/ffffff;11
7497900916;Wine - Magnotta - Pinot Gris Sr;100000;381;fr;Category 2;TVA 20%;A;http://dummyimage.com/566x634.jpg/5fa2dd/ffffff;3
4706429206;Lemon Tarts;100000;45;fr;Category 5;TVA 20%;A;http://dummyimage.com/663x733.bmp/cc0000/ffffff;8
0956312092;Chocolate Bar - Coffee Crisp;100000;47;fr;Category 3;TVA 20%;A;http://dummyimage.com/556x646.bmp/ff4444/ffffff;10
1692167556;Honey - Comb;100000;239;fr;Category 4;TVA 20%;A;http://dummyimage.com/528x436.jpg/dddddd/000000;9
9649724960;Tart Shells - Barquettes, Savory;100000;271;fr;Category 4;TVA 20%;A;http://dummyimage.com/671x747.jpg/cc0000/ffffff;6
4773333558;Table Cloth - 53x69 Colour;100000;102;fr;Category 4;TVA 20%;A;http://dummyimage.com/537x591.jpg/5fa2dd/ffffff;14
5477469256;Seedlings - Clamshell;100000;283;fr;Category 3;TVA 20%;A;http://dummyimage.com/599x588.jpg/dddddd/000000;10
4291649418;Pork Loin Bine - In Frenched;100000;22;fr;Category 3;TVA 20%;A;http://dummyimage.com/569x624.jpg/cc0000/ffffff;12
0847892099;Veal - Shank, Pieces;100000;64;fr;Category 3;TVA 20%;A;http://dummyimage.com/716x752.jpg/5fa2dd/ffffff;14
0649640763;Onion - Dried;100000;112;fr;Category 3;TVA 20%;A;http://dummyimage.com/731x435.jpg/cc0000/ffffff;15
7131301245;Cheese - Asiago;100000;121;fr;Category 8;TVA 20%;A;http://dummyimage.com/523x604.png/cc0000/ffffff;15
4299422588;Sour Puss Raspberry;100000;299;fr;Category 6;TVA 20%;A;http://dummyimage.com/458x520.png/ff4444/ffffff;1
6638110653;Lobster - Base;100000;234;fr;Category 9;TVA 20%;A;http://dummyimage.com/676x766.jpg/cc0000/ffffff;15
9264812798;Crab Brie In Phyllo;100000;97;fr;Category 8;TVA 20%;A;http://dummyimage.com/621x508.jpg/5fa2dd/ffffff;6
7091796430;Thermometer Digital;100000;193;fr;Category 0;TVA 20%;A;http://dummyimage.com/611x780.bmp/dddddd/000000;2
9400240180;Fiddlehead - Frozen;100000;37;fr;Category 4;TVA 20%;A;http://dummyimage.com/599x416.jpg/5fa2dd/ffffff;13
7326019522;Sausage - Meat;100000;261;fr;Category 8;TVA 20%;A;http://dummyimage.com/688x582.bmp/cc0000/ffffff;6
1903448266;Wine - Sicilia Igt Nero Avola;100000;319;fr;Category 8;TVA 20%;A;http://dummyimage.com/756x416.png/5fa2dd/ffffff;11
4091530146;Carrots - Mini Red Organic;100000;68;fr;Category 5;TVA 20%;A;http://dummyimage.com/512x454.png/dddddd/000000;10
1027420567;Yogurt - Peach, 175 Gr;100000;346;fr;Category 4;TVA 20%;A;http://dummyimage.com/573x500.bmp/5fa2dd/ffffff;15
7306968921;Appetizer - Seafood Assortment;100000;319;fr;Category 6;TVA 20%;A;http://dummyimage.com/748x418.png/5fa2dd/ffffff;8
9660164345;Pasta - Gnocchi, Potato;100000;247;fr;Category 6;TVA 20%;A;http://dummyimage.com/606x732.jpg/5fa2dd/ffffff;4
3545293369;Flower - Leather Leaf Fern;100000;58;fr;Category 1;TVA 20%;A;http://dummyimage.com/729x619.jpg/5fa2dd/ffffff;1
8330039351;Cheese - Mascarpone;100000;71;fr;Category 5;TVA 20%;A;http://dummyimage.com/776x538.png/ff4444/ffffff;7
1984819083;Wine - Toasted Head;100000;257;fr;Category 9;TVA 20%;A;http://dummyimage.com/411x555.png/ff4444/ffffff;13
2733062012;Beef - Flank Steak;100000;229;fr;Category 4;TVA 20%;A;http://dummyimage.com/447x658.bmp/ff4444/ffffff;14
5314082597;Wine - Piper Heidsieck Brut;100000;121;fr;Category 5;TVA 20%;A;http://dummyimage.com/459x704.bmp/dddddd/000000;9
2062499386;Wine - Sogrape Mateus Rose;100000;211;fr;Category 6;TVA 20%;A;http://dummyimage.com/524x467.jpg/5fa2dd/ffffff;5
1052903585;Chilli Paste, Hot Sambal Oelek;100000;142;fr;Category 6;TVA 20%;A;http://dummyimage.com/475x723.jpg/cc0000/ffffff;5
1532180904;Guava;100000;24;fr;Category 7;TVA 20%;A;http://dummyimage.com/728x650.bmp/cc0000/ffffff;12
0046845901;Tart - Lemon;100000;219;fr;Category 3;TVA 20%;A;http://dummyimage.com/781x547.png/dddddd/000000;1
2274333611;Ginger - Fresh;100000;251;fr;Category 7;TVA 20%;A;http://dummyimage.com/766x410.bmp/5fa2dd/ffffff;5
4059682772;Turkey - Whole, Fresh;100000;250;fr;Category 2;TVA 20%;A;http://dummyimage.com/496x463.jpg/5fa2dd/ffffff;3
6351267765;Milk 2% 500 Ml;100000;18;fr;Category 3;TVA 20%;A;http://dummyimage.com/610x611.bmp/cc0000/ffffff;1
8898080018;Noodles - Cellophane, Thin;100000;223;fr;Category 7;TVA 20%;A;http://dummyimage.com/668x573.jpg/dddddd/000000;12
4309930923;Coffee Caramel Biscotti;100000;132;fr;Category 6;TVA 20%;A;http://dummyimage.com/433x538.bmp/ff4444/ffffff;5
3098565888;Juice - V8 Splash;100000;280;fr;Category 5;TVA 20%;A;http://dummyimage.com/405x583.jpg/ff4444/ffffff;6
8558137033;Crackers - Soda / Saltins;100000;286;fr;Category 3;TVA 20%;A;http://dummyimage.com/505x643.jpg/ff4444/ffffff;5
0903004844;Yogurt - French Vanilla;100000;28;fr;Category 2;TVA 20%;A;http://dummyimage.com/797x523.bmp/dddddd/000000;13
7957251005;Shichimi Togarashi Peppeers;100000;364;fr;Category 5;TVA 20%;A;http://dummyimage.com/777x569.bmp/cc0000/ffffff;15
2465771358;Cheese - Perron Cheddar;100000;4;fr;Category 9;TVA 20%;A;http://dummyimage.com/774x687.bmp/cc0000/ffffff;5
4697338520;Veal - Inside;100000;21;fr;Category 6;TVA 20%;A;http://dummyimage.com/687x530.bmp/5fa2dd/ffffff;7
8788630683;Apple - Macintosh;100000;357;fr;Category 0;TVA 20%;A;http://dummyimage.com/609x731.png/dddddd/000000;8
7019015001;Peppercorns - Pink;100000;368;fr;Category 6;TVA 20%;A;http://dummyimage.com/607x664.jpg/5fa2dd/ffffff;11
8889495717;Mushroom - Crimini;100000;49;fr;Category 8;TVA 20%;A;http://dummyimage.com/645x754.bmp/cc0000/ffffff;6
9089334804;Cherries - Fresh;100000;147;fr;Category 1;TVA 20%;A;http://dummyimage.com/766x739.bmp/dddddd/000000;3
7489579057;Tarragon - Fresh;100000;53;fr;Category 4;TVA 20%;A;http://dummyimage.com/401x629.png/cc0000/ffffff;6
0930556761;Neckerchief Blck;100000;314;fr;Category 1;TVA 20%;A;http://dummyimage.com/601x789.jpg/5fa2dd/ffffff;6
8413055780;Cherries - Bing, Canned;100000;83;fr;Category 8;TVA 20%;A;http://dummyimage.com/499x525.jpg/dddddd/000000;8
9953925743;Pernod;100000;303;fr;Category 1;TVA 20%;A;http://dummyimage.com/600x454.bmp/cc0000/ffffff;15
2157555709;Zucchini - Yellow;100000;28;fr;Category 4;TVA 20%;A;http://dummyimage.com/676x796.png/cc0000/ffffff;1
9906737829;Ecolab Digiclean Mild Fm;100000;135;fr;Category 7;TVA 20%;A;http://dummyimage.com/442x575.jpg/dddddd/000000;3
4183778681;Nut - Hazelnut, Whole;100000;197;fr;Category 1;TVA 20%;A;http://dummyimage.com/434x441.bmp/dddddd/000000;6
2863718675;Sprouts - Baby Pea Tendrils;100000;57;fr;Category 8;TVA 20%;A;http://dummyimage.com/593x602.bmp/5fa2dd/ffffff;9
0391267269;Soda Water - Club Soda, 355 Ml;100000;79;fr;Category 9;TVA 20%;A;http://dummyimage.com/481x759.jpg/ff4444/ffffff;3
0654705070;Beer - Fruli;100000;348;fr;Category 6;TVA 20%;A;http://dummyimage.com/421x642.bmp/dddddd/000000;15
1832680575;Sandwich Wrap;100000;273;fr;Category 0;TVA 20%;A;http://dummyimage.com/494x439.bmp/dddddd/000000;9
8961934212;Shiro Miso;100000;376;fr;Category 1;TVA 20%;A;http://dummyimage.com/480x722.png/cc0000/ffffff;7
9412026455;Eggplant - Baby;100000;285;fr;Category 3;TVA 20%;A;http://dummyimage.com/631x520.jpg/dddddd/000000;6
0805696299;Cookie Chocolate Chip With;100000;377;fr;Category 7;TVA 20%;A;http://dummyimage.com/790x564.jpg/5fa2dd/ffffff;1
6068691192;Wine - Tribal Sauvignon;100000;390;fr;Category 9;TVA 20%;A;http://dummyimage.com/754x421.jpg/dddddd/000000;12
8986187888;Ranchero - Primerba, Paste;100000;46;fr;Category 4;TVA 20%;A;http://dummyimage.com/515x461.jpg/5fa2dd/ffffff;5
5307820691;Chicken - Base;100000;258;fr;Category 0;TVA 20%;A;http://dummyimage.com/458x675.png/cc0000/ffffff;5
1371664476;Tray - 16in Rnd Blk;100000;376;fr;Category 9;TVA 20%;A;http://dummyimage.com/541x585.bmp/5fa2dd/ffffff;11
6505254929;Avocado;100000;198;fr;Category 3;TVA 20%;A;http://dummyimage.com/610x539.png/5fa2dd/ffffff;13
3745133383;Pumpkin;100000;354;fr;Category 9;TVA 20%;A;http://dummyimage.com/632x677.bmp/cc0000/ffffff;2
0187986764;Pork - Belly Fresh;100000;154;fr;Category 7;TVA 20%;A;http://dummyimage.com/726x688.bmp/5fa2dd/ffffff;9
3769991941;Plastic Arrow Stir Stick;100000;392;fr;Category 7;TVA 20%;A;http://dummyimage.com/559x754.bmp/cc0000/ffffff;14
6929424395;Flour - Teff;100000;34;fr;Category 6;TVA 20%;A;http://dummyimage.com/759x768.bmp/cc0000/ffffff;2
5197933162;Puree - Raspberry;100000;394;fr;Category 5;TVA 20%;A;http://dummyimage.com/402x564.jpg/dddddd/000000;8
7888951167;Five Alive Citrus;100000;306;fr;Category 8;TVA 20%;A;http://dummyimage.com/637x591.png/cc0000/ffffff;5
5728800786;Wine - White, Colubia Cresh;100000;264;fr;Category 8;TVA 20%;A;http://dummyimage.com/788x478.bmp/cc0000/ffffff;13
7116794713;Daikon Radish;100000;279;fr;Category 0;TVA 20%;A;http://dummyimage.com/707x458.bmp/5fa2dd/ffffff;6
5652941505;Bar Energy Chocchip;100000;141;fr;Category 1;TVA 20%;A;http://dummyimage.com/737x438.png/dddddd/000000;15
6165749751;Wine - Chianti Classico Riserva;100000;84;fr;Category 6;TVA 20%;A;http://dummyimage.com/533x496.jpg/dddddd/000000;10
4568943529;The Pop Shoppe - Grape;100000;135;fr;Category 6;TVA 20%;A;http://dummyimage.com/647x758.png/dddddd/000000;5
5293296797;Ginsing - Fresh;100000;216;fr;Category 4;TVA 20%;A;http://dummyimage.com/682x598.png/ff4444/ffffff;11
5462265281;Beans - Butter Lrg Lima;100000;273;fr;Category 6;TVA 20%;A;http://dummyimage.com/457x525.jpg/cc0000/ffffff;15
6604661263;Table Cloth 120 Round White;100000;98;fr;Category 5;TVA 20%;A;http://dummyimage.com/634x667.bmp/cc0000/ffffff;11
6292756568;Milk - Homo;100000;113;fr;Category 8;TVA 20%;A;http://dummyimage.com/678x565.jpg/ff4444/ffffff;4
4144330485;V8 - Tropical Blend;100000;35;fr;Category 8;TVA 20%;A;http://dummyimage.com/401x482.bmp/5fa2dd/ffffff;5
3773901463;Nestea - Iced Tea;100000;84;fr;Category 7;TVA 20%;A;http://dummyimage.com/433x595.jpg/ff4444/ffffff;11
2582097571;Longan;100000;166;fr;Category 4;TVA 20%;A;http://dummyimage.com/673x738.jpg/ff4444/ffffff;13
7327139567;Lobster - Tail 6 Oz;100000;139;fr;Category 9;TVA 20%;A;http://dummyimage.com/469x433.bmp/5fa2dd/ffffff;4
9434115403;Cookie - Oatmeal;100000;102;fr;Category 6;TVA 20%;A;http://dummyimage.com/675x741.jpg/dddddd/000000;12
3861595157;Pail With Metal Handle 16l White;100000;324;fr;Category 8;TVA 20%;A;http://dummyimage.com/518x710.png/ff4444/ffffff;2
4329789447;Cheese - Roquefort Pappillon;100000;27;fr;Category 8;TVA 20%;A;http://dummyimage.com/683x420.jpg/dddddd/000000;3
5562574421;Appetizer - Mini Egg Roll, Shrimp;100000;299;fr;Category 0;TVA 20%;A;http://dummyimage.com/405x493.bmp/cc0000/ffffff;1
9615768563;Grouper - Fresh;100000;182;fr;Category 1;TVA 20%;A;http://dummyimage.com/635x513.bmp/ff4444/ffffff;1
9122465245;Scallops - Live In Shell;100000;288;fr;Category 0;TVA 20%;A;http://dummyimage.com/714x491.bmp/cc0000/ffffff;15
0070964984;Ham - Virginia;100000;41;fr;Category 1;TVA 20%;A;http://dummyimage.com/550x795.jpg/cc0000/ffffff;11
7979626219;Basil - Primerba, Paste;100000;398;fr;Category 6;TVA 20%;A;http://dummyimage.com/642x713.png/5fa2dd/ffffff;14
6356527779;Lamb - Leg, Diced;100000;281;fr;Category 1;TVA 20%;A;http://dummyimage.com/454x597.jpg/dddddd/000000;14
7714297709;Onions - Spanish;100000;140;fr;Category 5;TVA 20%;A;http://dummyimage.com/637x521.png/dddddd/000000;4
4060878142;V8 Splash Strawberry Banana;100000;208;fr;Category 3;TVA 20%;A;http://dummyimage.com/503x479.png/dddddd/000000;14
5543720346;Star Fruit;100000;377;fr;Category 7;TVA 20%;A;http://dummyimage.com/574x570.jpg/ff4444/ffffff;6
0475671474;Cake - Lemon Chiffon;100000;149;fr;Category 0;TVA 20%;A;http://dummyimage.com/681x582.bmp/dddddd/000000;14
7925903428;Puree - Mocha;100000;168;fr;Category 1;TVA 20%;A;http://dummyimage.com/544x660.png/ff4444/ffffff;8
2010096669;Wine - Delicato Merlot;100000;3;fr;Category 1;TVA 20%;A;http://dummyimage.com/634x719.png/cc0000/ffffff;10
4632283214;Almonds Ground Blanched;100000;306;fr;Category 4;TVA 20%;A;http://dummyimage.com/493x426.png/5fa2dd/ffffff;14
6260320633;Sage - Fresh;100000;78;fr;Category 2;TVA 20%;A;http://dummyimage.com/436x762.jpg/5fa2dd/ffffff;10
7799602216;Juice - Clamato, 341 Ml;100000;149;fr;Category 7;TVA 20%;A;http://dummyimage.com/519x740.jpg/dddddd/000000;4
8112765093;Carbonated Water - Lemon Lime;100000;154;fr;Category 6;TVA 20%;A;http://dummyimage.com/536x710.jpg/ff4444/ffffff;13
7273542677;Bagelers;100000;349;fr;Category 3;TVA 20%;A;http://dummyimage.com/531x460.bmp/5fa2dd/ffffff;11
0479152682;Beef - Cow Feet Split;100000;106;fr;Category 3;TVA 20%;A;http://dummyimage.com/756x650.png/cc0000/ffffff;13
0622113381;Horseradish Root;100000;263;fr;Category 3;TVA 20%;A;http://dummyimage.com/471x400.jpg/dddddd/000000;3
6719491586;Soup - Campbells, Minestrone;100000;99;fr;Category 2;TVA 20%;A;http://dummyimage.com/660x434.bmp/dddddd/000000;7
3890330483;Pesto - Primerba, Paste;100000;353;fr;Category 1;TVA 20%;A;http://dummyimage.com/738x446.png/5fa2dd/ffffff;8
1577377440;Container - Foam Dixie 12 Oz;100000;323;fr;Category 8;TVA 20%;A;http://dummyimage.com/457x692.png/cc0000/ffffff;10
6237917307;Vinegar - Raspberry;100000;355;fr;Category 1;TVA 20%;A;http://dummyimage.com/586x794.jpg/dddddd/000000;4
9181445409;Chick Peas - Dried;100000;48;fr;Category 9;TVA 20%;A;http://dummyimage.com/745x559.bmp/dddddd/000000;6
0039153412;Pasta - Rotini, Dry;100000;155;fr;Category 4;TVA 20%;A;http://dummyimage.com/457x737.jpg/cc0000/ffffff;5
4945901691;Wine - Red, Black Opal Shiraz;100000;120;fr;Category 7;TVA 20%;A;http://dummyimage.com/430x537.jpg/ff4444/ffffff;7
5104250930;Duck - Whole;100000;337;fr;Category 4;TVA 20%;A;http://dummyimage.com/457x515.png/dddddd/000000;13
6193728308;Soup - Cream Of Broccoli, Dry;100000;267;fr;Category 8;TVA 20%;A;http://dummyimage.com/714x416.png/5fa2dd/ffffff;6
9117760089;Island Oasis - Banana Daiquiri;100000;23;fr;Category 0;TVA 20%;A;http://dummyimage.com/421x686.png/cc0000/ffffff;9
9993603309;Cake Sheet Combo Party Pack;100000;64;fr;Category 7;TVA 20%;A;http://dummyimage.com/541x535.bmp/dddddd/000000;3
2183907800;Smoked Tongue;100000;14;fr;Category 0;TVA 20%;A;http://dummyimage.com/724x686.bmp/dddddd/000000;3
4648780018;Chef Hat 20cm;100000;105;fr;Category 7;TVA 20%;A;http://dummyimage.com/544x572.jpg/cc0000/ffffff;11
9696215892;Breadfruit;100000;239;fr;Category 5;TVA 20%;A;http://dummyimage.com/517x651.png/ff4444/ffffff;4
1354256528;Shrimp - Black Tiger 13/15;100000;328;fr;Category 5;TVA 20%;A;http://dummyimage.com/651x723.bmp/5fa2dd/ffffff;7
6644314451;Beer - Alexander Kieths, Pale Ale;100000;246;fr;Category 7;TVA 20%;A;http://dummyimage.com/482x547.jpg/ff4444/ffffff;11
0669424244;Chicken - Tenderloin;100000;287;fr;Category 3;TVA 20%;A;http://dummyimage.com/539x604.bmp/dddddd/000000;6
1237352038;French Pastries;100000;197;fr;Category 7;TVA 20%;A;http://dummyimage.com/727x639.png/5fa2dd/ffffff;11
7417292649;Soup - Campbells;100000;362;fr;Category 5;TVA 20%;A;http://dummyimage.com/466x772.bmp/cc0000/ffffff;10
1527780826;Muffin Mix - Oatmeal;100000;134;fr;Category 9;TVA 20%;A;http://dummyimage.com/770x778.jpg/ff4444/ffffff;9
6607403521;Mop Head - Cotton, 24 Oz;100000;127;fr;Category 1;TVA 20%;A;http://dummyimage.com/656x625.bmp/ff4444/ffffff;8
2934299730;Puree - Guava;100000;246;fr;Category 2;TVA 20%;A;http://dummyimage.com/762x734.bmp/dddddd/000000;7
0599776452;Nantucket Orange Juice;100000;148;fr;Category 3;TVA 20%;A;http://dummyimage.com/572x493.png/ff4444/ffffff;4
2023274027;Rabbit - Whole;100000;200;fr;Category 3;TVA 20%;A;http://dummyimage.com/530x464.bmp/cc0000/ffffff;2
4588496176;Nacho Chips;100000;247;fr;Category 6;TVA 20%;A;http://dummyimage.com/594x630.bmp/dddddd/000000;6
8446391815;Napkin - Beverge, White 2 - Ply;100000;392;fr;Category 3;TVA 20%;A;http://dummyimage.com/534x448.bmp/dddddd/000000;5
0825794459;Tabasco Sauce, 2 Oz;100000;24;fr;Category 9;TVA 20%;A;http://dummyimage.com/774x796.bmp/5fa2dd/ffffff;11
5119579709;Pork - Ham, Virginia;100000;354;fr;Category 8;TVA 20%;A;http://dummyimage.com/749x790.jpg/ff4444/ffffff;8
6487096954;Apple - Granny Smith;100000;134;fr;Category 8;TVA 20%;A;http://dummyimage.com/794x772.jpg/ff4444/ffffff;12
0119044146;Veal - Bones;100000;162;fr;Category 1;TVA 20%;A;http://dummyimage.com/509x500.jpg/ff4444/ffffff;5
9025559153;Mushroom - White Button;100000;10;fr;Category 3;TVA 20%;A;http://dummyimage.com/400x707.jpg/dddddd/000000;10
7157254084;Kirsch - Schloss;100000;155;fr;Category 6;TVA 20%;A;http://dummyimage.com/783x696.jpg/dddddd/000000;7
7552909110;Yogurt - Plain;100000;140;fr;Category 1;TVA 20%;A;http://dummyimage.com/425x417.jpg/5fa2dd/ffffff;5
5581547866;Macaroons - Homestyle Two Bit;100000;223;fr;Category 6;TVA 20%;A;http://dummyimage.com/620x491.png/cc0000/ffffff;14
4978642239;Wine - Sicilia Igt Nero Avola;100000;290;fr;Category 2;TVA 20%;A;http://dummyimage.com/711x738.png/ff4444/ffffff;8
8468600967;Cheese Cloth No 60;100000;376;fr;Category 4;TVA 20%;A;http://dummyimage.com/656x796.jpg/5fa2dd/ffffff;1
3394279616;Truffle Cups Green;100000;229;fr;Category 0;TVA 20%;A;http://dummyimage.com/735x741.png/5fa2dd/ffffff;14
7908176116;Pork - Bacon Cooked Slcd;100000;6;fr;Category 3;TVA 20%;A;http://dummyimage.com/484x507.jpg/5fa2dd/ffffff;1
9484202179;Pepper - Green, Chili;100000;302;fr;Category 3;TVA 20%;A;http://dummyimage.com/438x618.jpg/dddddd/000000;9
1337341138;Garam Marsala;100000;284;fr;Category 2;TVA 20%;A;http://dummyimage.com/532x405.jpg/dddddd/000000;4
0067183984;Red Pepper Paste;100000;271;fr;Category 0;TVA 20%;A;http://dummyimage.com/674x672.jpg/dddddd/000000;1
1195877292;Pate - Liver;100000;167;fr;Category 3;TVA 20%;A;http://dummyimage.com/452x779.bmp/cc0000/ffffff;5
5205675195;Jolt Cola - Red Eye;100000;132;fr;Category 4;TVA 20%;A;http://dummyimage.com/437x479.png/ff4444/ffffff;7
9627733552;Swiss Chard - Red;100000;292;fr;Category 1;TVA 20%;A;http://dummyimage.com/423x693.png/cc0000/ffffff;11
1252879768;Nougat - Paste / Cream;100000;188;fr;Category 1;TVA 20%;A;http://dummyimage.com/723x596.png/dddddd/000000;14
9157364111;Juice - Happy Planet;100000;238;fr;Category 4;TVA 20%;A;http://dummyimage.com/482x789.png/cc0000/ffffff;7
4927409355;7up Diet, 355 Ml;100000;102;fr;Category 3;TVA 20%;A;http://dummyimage.com/784x710.jpg/ff4444/ffffff;10
2715597225;Madeira;100000;300;fr;Category 1;TVA 20%;A;http://dummyimage.com/702x755.jpg/5fa2dd/ffffff;4
3846268057;Melon - Honey Dew;100000;68;fr;Category 9;TVA 20%;A;http://dummyimage.com/566x545.bmp/dddddd/000000;13
2614461138;Gherkin;100000;167;fr;Category 3;TVA 20%;A;http://dummyimage.com/453x708.jpg/ff4444/ffffff;6
6378945567;Mortadella;100000;395;fr;Category 5;TVA 20%;A;http://dummyimage.com/714x432.jpg/ff4444/ffffff;3
3789987290;Wasabi Powder;100000;158;fr;Category 3;TVA 20%;A;http://dummyimage.com/695x511.bmp/dddddd/000000;15
4782855320;Glaze - Apricot;100000;166;fr;Category 4;TVA 20%;A;http://dummyimage.com/533x694.jpg/ff4444/ffffff;11
7878277883;Olive - Spread Tapenade;100000;269;fr;Category 5;TVA 20%;A;http://dummyimage.com/629x633.jpg/dddddd/000000;8
0490188978;Chips - Assorted;100000;256;fr;Category 1;TVA 20%;A;http://dummyimage.com/554x462.bmp/ff4444/ffffff;14
2867444041;Beef Tenderloin Aaa;100000;273;fr;Category 2;TVA 20%;A;http://dummyimage.com/779x523.bmp/5fa2dd/ffffff;1
9152961438;Pork - Ground;100000;314;fr;Category 1;TVA 20%;A;http://dummyimage.com/446x460.jpg/ff4444/ffffff;9
8641283243;Nougat - Paste / Cream;100000;214;fr;Category 6;TVA 20%;A;http://dummyimage.com/519x424.bmp/dddddd/000000;15
4664405084;Mushroom - White Button;100000;220;fr;Category 7;TVA 20%;A;http://dummyimage.com/655x467.png/5fa2dd/ffffff;7
0387308112;Island Oasis - Mango Daiquiri;100000;99;fr;Category 7;TVA 20%;A;http://dummyimage.com/668x418.bmp/dddddd/000000;9
1328653060;Pork - Chop, Frenched;100000;307;fr;Category 7;TVA 20%;A;http://dummyimage.com/630x448.jpg/dddddd/000000;14
2620170079;Samosa - Veg;100000;138;fr;Category 4;TVA 20%;A;http://dummyimage.com/750x506.png/cc0000/ffffff;5
1772221844;Wakami Seaweed;100000;73;fr;Category 1;TVA 20%;A;http://dummyimage.com/630x441.bmp/5fa2dd/ffffff;9
2671935789;Calvados - Boulard;100000;251;fr;Category 9;TVA 20%;A;http://dummyimage.com/518x562.bmp/5fa2dd/ffffff;12
9199608795;Cornflakes;100000;314;fr;Category 7;TVA 20%;A;http://dummyimage.com/551x671.png/5fa2dd/ffffff;15
2398312174;Pork - Butt, Boneless;100000;21;fr;Category 6;TVA 20%;A;http://dummyimage.com/504x512.jpg/5fa2dd/ffffff;3
7995980299;V8 Splash Strawberry Kiwi;100000;316;fr;Category 2;TVA 20%;A;http://dummyimage.com/797x718.jpg/ff4444/ffffff;1
1806560952;Veal - Inside Round / Top, Lean;100000;30;fr;Category 1;TVA 20%;A;http://dummyimage.com/467x479.bmp/ff4444/ffffff;3
9174513851;Cheese - Grie Des Champ;100000;99;fr;Category 6;TVA 20%;A;http://dummyimage.com/533x767.png/cc0000/ffffff;14
9324841694;Garbage Bags - Black;100000;181;fr;Category 3;TVA 20%;A;http://dummyimage.com/596x532.bmp/dddddd/000000;11
9324505906;Soup - Campbells, Minestrone;100000;81;fr;Category 6;TVA 20%;A;http://dummyimage.com/695x463.bmp/cc0000/ffffff;1
7516466263;Wine - Blue Nun Qualitatswein;100000;319;fr;Category 4;TVA 20%;A;http://dummyimage.com/435x481.jpg/dddddd/000000;10
6965885138;Beer - Camerons Auburn;100000;314;fr;Category 2;TVA 20%;A;http://dummyimage.com/420x701.jpg/cc0000/ffffff;8
7538593889;Curry Powder Madras;100000;311;fr;Category 0;TVA 20%;A;http://dummyimage.com/499x754.jpg/ff4444/ffffff;15
9229721183;Pasta - Lasagne, Fresh;100000;103;fr;Category 8;TVA 20%;A;http://dummyimage.com/563x746.bmp/dddddd/000000;3
1881834858;Cactus Pads;100000;344;fr;Category 8;TVA 20%;A;http://dummyimage.com/648x606.jpg/cc0000/ffffff;14
9137202558;Oranges - Navel, 72;100000;63;fr;Category 2;TVA 20%;A;http://dummyimage.com/709x466.png/5fa2dd/ffffff;1
1396963045;Yeast Dry - Fermipan;100000;119;fr;Category 4;TVA 20%;A;http://dummyimage.com/426x687.bmp/ff4444/ffffff;11
0316605155;Jicama;100000;245;fr;Category 3;TVA 20%;A;http://dummyimage.com/790x764.bmp/5fa2dd/ffffff;10
7424068421;Island Oasis - Magarita Mix;100000;66;fr;Category 3;TVA 20%;A;http://dummyimage.com/768x509.jpg/cc0000/ffffff;14
2885802459;Raspberries - Frozen;100000;20;fr;Category 2;TVA 20%;A;http://dummyimage.com/559x750.png/cc0000/ffffff;7
1663903490;Cinnamon Rolls;100000;148;fr;Category 6;TVA 20%;A;http://dummyimage.com/730x661.png/5fa2dd/ffffff;12
7653285590;Chocolate - Pistoles, White;100000;128;fr;Category 1;TVA 20%;A;http://dummyimage.com/411x774.png/5fa2dd/ffffff;12
1212408996;Berry Brulee;100000;339;fr;Category 7;TVA 20%;A;http://dummyimage.com/440x411.bmp/ff4444/ffffff;3
9712864205;Pasta - Fusili Tri - Coloured;100000;237;fr;Category 7;TVA 20%;A;http://dummyimage.com/671x679.bmp/5fa2dd/ffffff;14
4970421329;Sauce - Soya, Dark;100000;360;fr;Category 6;TVA 20%;A;http://dummyimage.com/496x713.bmp/dddddd/000000;10
8975387152;Lemonade - Pineapple Passion;100000;159;fr;Category 6;TVA 20%;A;http://dummyimage.com/702x762.bmp/cc0000/ffffff;2
