Product code;Product name;Quantity;Price;Divisions included;Language;Category;Taxes;Status
7150729592;Crab - Imitation Flakes;100000;361;LY;fr;Category 6;TVA 20%;A
6686546240;Mushroom - Morel Frozen;100000;163;BJ;fr;Category 2;TVA 20%;A
9948515889;Campari;100000;121;BY;fr;Category 4;TVA 20%;A
1911454897;V8 - Berry Blend;100000;79;TJ;fr;Category 5;TVA 20%;A
2711405087;Longos - Grilled Chicken With;100000;258;CN;fr;Category 0;TVA 20%;A
1966355866;Wine - Ice Wine;100000;325;CN;fr;Category 9;TVA 20%;A
2336464659;Appetizer - Southwestern;100000;319;ID;fr;Category 4;TVA 20%;A
4439496695;Wine - Cotes Du Rhone;100000;486;RU;fr;Category 5;TVA 20%;A
7696333755;Pasta - Fettuccine, Egg, Fresh;100000;325;CN;fr;Category 5;TVA 20%;A
6960822637;Trout Rainbow Whole;100000;98;PH;fr;Category 9;TVA 20%;A
7723107331;Potato - Sweet;100000;419;FR;fr;Category 2;TVA 20%;A
6011210910;Monkfish Fresh - Skin Off;100000;107;RU;fr;Category 6;TVA 20%;A
5090852731;Wine - Barbera Alba Doc 2001;100000;454;CN;fr;Category 3;TVA 20%;A
503986844;V8 - Tropical Blend;100000;459;CN;fr;Category 7;TVA 20%;A
9086136141;Flour - Chickpea;100000;59;ID;fr;Category 0;TVA 20%;A
3729939238;Wine - Red, Antinori Santa;100000;184;RU;fr;Category 1;TVA 20%;A
8680801666;Beef - Top Butt;100000;64;CN;fr;Category 9;TVA 20%;A
9723270374;Lid Tray - 12in Dome;100000;92;MX;fr;Category 1;TVA 20%;A
6393006528;Blackberries;100000;56;BR;fr;Category 4;TVA 20%;A
